,id,comment,reviews,ratings,negative,neutral,positive,review_type
4789,4789,Good choice,Bought this just because of A13 bionic chip and high end  games are really flawless..Loved it !!❤️,4,0.0042477464,0.009987595,0.9857647,1
4790,4790,Awesome,Very happy with this phone,5,0.0035985515,0.011318896,0.9850825,1
4791,4791,Delightful,You can go for it,4,0.012639173,0.2619046,0.7254562,1
4792,4792,Mind-blowing purchase,Good device especially for single handed use. Camera is good and sound output is awesome. The device lasts a whole day for normal use with occasional social media and some YouTube along with some web browsing. Battery drain increases to 20 percent per hour of video streaming. Getting some 5 hours of screen on time which is not that bad either.,5,0.0045932606,0.036211018,0.95919573,1
4793,4793,Absolute rubbish!,Not buy plz,1,0.5501599,0.41249245,0.03734767,0
4794,4794,Super!,Perfect gift for a friend!I was unable to order it when it was on sale for 25999 :( ... So I missed and then the next sale came for 28999 and readily ordered.... A perfect device for the price!!My verdict :Just go and buy if you are thinking to buy any iPhone 7's or 8's ... It's simply best in all terms compared to all iPhones in those series for the same or lesser price,5,0.021668259,0.058876432,0.9194553,1
4795,4795,Simply awesome,Only issue is Battery health decreases so fast .,5,0.87192047,0.120160595,0.007918944,0
4796,4796,Just wow!,Value for money...If u r normal user battery back up is fair enough,5,0.064377174,0.64799166,0.28763112,0
4797,4797,Simply awesome,"Very Sturdy , Premium, High quality phone. Being Apple user for over several years . Apple is best if you looking for Security and ease of use. This phone has special features especially in camera . The size is my favourite Bery handy ... If you are a Office user who likes lighter things and Dependable on Security.. Just go for it.",5,0.0046005845,0.02581403,0.96958536,1
4798,4798,Terrific,"I've purchased it for my fiance, and I am going to gift her this on the day of our marriage, and ask her ""will you marry me?"", I hope she will say, ""yes"" : ), jokes apart. Though I really hope she is going to love it.This SE (special edition) 2020 is the best phone📱in terms of value for money 💰.",5,0.0048141438,0.044823557,0.95036227,1
4799,4799,Awesome,Good phone. Loved it. The only problem is the battery drains very fast and the display is a bit outdated.,5,0.12681018,0.12267175,0.7505181,1
4800,4800,Awesome,Just the way it should be...Red color is lovely..very light in weightFlipkart delivered it perfectly,5,0.0054555875,0.02455628,0.96998817,1
4801,4801,Worst experience ever!,Network signal reception is poor . Earlier I thought Vodafone issue and then swapped with Jio and checked Vodafone in another phone. Turned out this phone has the signal issue. It shows only 1 bar,1,0.7830413,0.20017852,0.016780147,0
4802,4802,Just okay,Good but battery is very weak...,3,0.7777469,0.18173599,0.040517032,0
4803,4803,Excellent,Perfect,5,0.03386493,0.11193376,0.8542013,1
4804,4804,Good quality product,Good product. Battery life improved significantly with new update. Goes full day with ease.,4,0.0047799423,0.015427738,0.97979236,1
4805,4805,Don't waste your money,Small Display poor battery  good camera fast mobile good look,1,0.022815451,0.17234671,0.8048379,1
4806,4806,Terrific purchase,nice product with this price,5,0.009180219,0.04156095,0.94925886,1
4807,4807,Great product,Beast,5,0.024452351,0.23950091,0.7360468,1
4808,4808,Must buy!,Nice deal.,5,0.013062666,0.057840414,0.92909694,1
4809,4809,Value-for-money,"Same size and built when compared i’ve compared with iphone 6s, however when I compared this SE 2020 with 6s, SE20 performance is far better than 6s and display, camera n are amazing except battery life. Rest good at this price range (got it at lesser price in Big billion sale offer)👍🏻",4,0.009235353,0.06986067,0.9209039,1
4810,4810,Awesome,Awesome experience with apple iphone SE . BIG BILLION SALE DISCOUNT BLOW EVERY ONE'S MIND.DELIVERY IS ON TIME AND PERFORMANCE WISE PHONE IS AWESOME.KEEP IT UP FLIPKART.,5,0.0039841635,0.008864893,0.9871509,1
4811,4811,Delightful,Battery life is worst but the performance is damn good,4,0.4170238,0.18689077,0.3960854,0
4812,4812,Awesome,Love it,5,0.01699019,0.097664006,0.8853458,1
4813,4813,Excellent,Osm,5,0.10213386,0.7019845,0.19588156,0
4814,4814,Terrific purchase,Grate phone,5,0.023614887,0.12920155,0.8471835,1
4815,4815,Simply awesome,Good,5,0.05273502,0.26282772,0.6844373,1
4816,4816,Best in the market!,A13 faster chipset nyc for playing pubg,5,0.01611882,0.7058466,0.2780345,0
4817,4817,Brilliant,Worst battery best processing,5,0.90848017,0.077262856,0.0142569635,0
4818,4818,Simply awesome,No review needed for apple product perfect,5,0.041118722,0.21300437,0.74587697,1
4819,4819,Terrific purchase,Very nice product,5,0.012398575,0.042736992,0.9448645,1
4820,4820,Excellent,Amazing in every aspect apart from the battery,5,0.0057676467,0.01794187,0.97629046,1
4821,4821,Awesome,"Thanks flipkart for this opportunity..,Thanks 2 #BigBillionDay",5,0.0030374704,0.021220753,0.97574174,1
4822,4822,Pretty good,Great Product,4,0.011532266,0.040739615,0.94772816,1
4823,4823,Wonderful,"Battery drained too fast in other factors like camera, processing and more is up to mark.",4,0.7287867,0.25378758,0.017425762,0
4824,4824,Terrific,Got a great deal to buy iPhone SE 2020.,5,0.0021855289,0.023894614,0.9739198,1
4825,4825,Bad battery back up,Charge doesn't last more than 8 hours,2,0.3691887,0.5567345,0.07407681,0
4826,4826,Highly recommended,Awesome,5,0.016513247,0.0734846,0.9100021,1
4827,4827,Very Good,"Simple talk Battery gives 6-7 hr backup for normal users.Other than that phone gives a premium feel, loved this device, just go for it ❤️🥀",4,0.0043982575,0.034965947,0.9606358,1
4828,4828,Must buy!,Awesome power and small form,5,0.006691825,0.030068306,0.9632398,1
4829,4829,Brilliant,This iPhone is very good and useable also,5,0.0024174447,0.017078366,0.98050416,1
4830,4830,Fabulous!,Nice phone..Quick delivery by flipkart,5,0.0053517297,0.026434146,0.9682141,1
4831,4831,Great product,Nice product.Grate performance 💥👑,5,0.0058751255,0.015787574,0.9783372,1
4832,4832,Worth every penny,Very nice,5,0.018729609,0.05840953,0.92286086,1
4833,4833,Worth every penny,v.good,5,0.02775861,0.19248551,0.77975595,1
4834,4834,Delightful,Nice,4,0.040873833,0.18506734,0.7740588,1
4835,4835,Terrific,Amazing product.... loving it!!!,5,0.004025157,0.008637278,0.9873376,1
4836,4836,Great product,Overalls are good except battery.....,5,0.023892764,0.16305196,0.8130552,1
4837,4837,Brilliant,"I have got a genuine product with the cheapest price, Thank you SuperComNet and Flipkart",5,0.0051361667,0.038872104,0.9559918,1
4838,4838,Mind-blowing purchase,Awesome phone,5,0.0077371276,0.036689147,0.95557374,1
4839,4839,Very Good,"Taking a lot of time for charging,hope u can provide a better adapter",4,0.7632665,0.21175092,0.024982635,0
4840,4840,Fabulous!,Excellent product at a good deal. Loved it.,5,0.0061942814,0.01221203,0.98159367,1
4841,4841,A lot like iphone7,"if you own an iphone7 already, don't go for it.you will hardly find any difference in the features at-all but you won't feel disappointed for sure.",5,0.14991347,0.34838557,0.501701,0
4842,4842,Fabulous!,Best and powerfull small phone with powerfull chip excellent product.,5,0.0052249352,0.016558887,0.97821623,1
4843,4843,Wonderful,Thanks to flipkart seller for fastest COD.,5,0.0030756583,0.028936611,0.9679878,1
4844,4844,Simply awesome,Amazing performance. thankyou flipkart.,5,0.005459212,0.010865237,0.98367554,1
4845,4845,Very Good,Good Product from Apple.,4,0.0027743052,0.015676813,0.98154885,1
4846,4846,Terrific,Go for it. A good phone.,5,0.007480497,0.05046359,0.94205594,1
4847,4847,Terrific purchase,Good product.,5,0.008993611,0.045520328,0.9454861,1
4848,4848,Value-for-money,"Everything is good as expected. Only battery is average. In a moderate usage, it drains in 8 hours.",4,0.06372956,0.27971014,0.6565603,1
4849,4849,Very Good,Soooooo adorable,4,0.018791435,0.034876965,0.9463316,1
4850,4850,Brilliant,Overall it's a great phone at this price. Must buy! Product red is just lit.,5,0.004344124,0.010694247,0.9849616,1
4851,4851,Brilliant,Very good phone,5,0.011889804,0.04910244,0.93900776,1
4852,4852,Excellent,I am happy to find that product,5,0.0032398077,0.014582625,0.9821776,1
4853,4853,Worth every penny,Got great deal in big billion days,5,0.003818716,0.023395427,0.9727859,1
4854,4854,Terrific,Battery drains after 8 to 9 hrs usage else everything is good,5,0.042970415,0.4824239,0.47460568,0
4855,4855,Wonderful,All simple nothing special except the A13 bionic,4,0.19851044,0.67122734,0.13026221,0
4856,4856,Does the job,Low battery condition,3,0.602983,0.3486917,0.04832532,0
4857,4857,Pretty good,Battery drain to fast,4,0.74770784,0.21866871,0.03362349,0
4858,4858,Value-for-money,Best phone with best compatibility.,4,0.0048348987,0.019903366,0.9752618,1
4859,4859,Super!,Phone is too good bt battery run’s down too fast And take 2 hrs to charge !,5,0.4889635,0.2558391,0.25519738,0
4860,4860,Good choice,This phone best for buisness people only because battery charging takes 2 hrs 15 full charge and battery capacity poor.and rest of all best and people who want best battery and big screen just close your eyes and go for apple xr is best just 4000 extra please mark me helpful,4,0.060005393,0.22506407,0.7149306,1
4861,4861,Wonderful,Nice mobile,5,0.012644236,0.08219843,0.9051573,1
4862,4862,Worth the money,Worth for money,4,0.039359264,0.5969996,0.36364114,0
4863,4863,Simply awesome,Great deal....,5,0.0056789233,0.02261368,0.9717074,1
4864,4864,Mind-blowing purchase,"Best iphone at the cheapest of price. If you want an iphone device which has wired charger, easily compatible with PC having that USB connectivity option, BEST hardware, Best Performance (as it can run app in the world at max graphics settings) as well as affordable price, you should go with this phone.This phone suites the user who has following needs :1. Need best process to handle any apps at multitasking 2. Best camera quality in this price range3. Premium iPhone experience 4. Old 4...",5,0.0052774497,0.037519205,0.9572034,1
4865,4865,Terrific purchase,Amazing 👌👌👌,5,0.00827709,0.02177847,0.9699444,1
4866,4866,Brilliant,"Good phone but bty backup is less, wireless ear pod not provided as mention in offer",5,0.34736013,0.37177563,0.28086424,0
4867,4867,Very Good,I love iPhone. Very smooth performance with A13 chip. I don't have any word about this phone to discribe... I love it....,4,0.0059753964,0.009646464,0.98437816,1
4868,4868,Mind-blowing purchase,nice,5,0.06474697,0.25195226,0.68330073,1
4869,4869,Must buy!,Is a good phone but only 2 downgrades size of diplay and battery is worst,5,0.7874651,0.15001577,0.06251916,0
4870,4870,Great product,"Superfast!!! At 25k you cannot get better. Good old bezel to hold the phone, superb camera, loud speaker, A13 processor and peace of mind for at least 4 to 5 years. Upgraded from my 2016 SE... that phone is still getting updates and can still run call of duty. 4 yrs of smooth experience with 1st gen SE. Only the battery could have been better. If you do not play games you can pull of a full day.",5,0.008331046,0.03779679,0.95387214,1
4871,4871,Good quality product,Very good phone purchase in big billion days,4,0.004988599,0.023547992,0.97146344,1
4872,4872,Great product,Average battery.... rest everything is gud and handy....camera is gud specially,5,0.009476748,0.083552726,0.90697056,1
4873,4873,Very Good,Batter back is not up to the mark . Other than everything is good,4,0.20087452,0.4873865,0.31173906,0
4874,4874,Very Good,Good,4,0.05273502,0.26282772,0.6844373,1
4875,4875,Great product,Awesome phone,5,0.0077371276,0.036689147,0.95557374,1
4876,4876,Nice product,Simple great,4,0.0233827,0.10885125,0.8677661,1
4877,4877,Classy product,nice,5,0.06474697,0.25195226,0.68330073,1
4878,4878,Nice,"Please don't buy You have to carry powerbank every where, back up of batter life is less that 8hours No value for money",3,0.86328894,0.12261509,0.014095916,0
4879,4879,Super!,Awesome worth buy it I disappointed with battery life,5,0.0890659,0.15841314,0.752521,1
4880,4880,Classy product,"Thanks,,flipkart Your goods and your work are very good, especially wishing flipKart on our behalf.",5,0.004075826,0.015063497,0.9808607,1
4881,4881,Wonderful,"Excellent purchase, Got it in Amazing low price during Big billion 1st day Sale. Awesome value for money 👏👍",5,0.0037378655,0.0111800935,0.98508203,1
4882,4882,Worth the money,Good,4,0.05273502,0.26282772,0.6844373,1
4883,4883,Perfect product!,Nice,5,0.040873833,0.18506734,0.7740588,1
4884,4884,Super!,What a phone!!!,5,0.007609019,0.04911643,0.9432745,1
4885,4885,Good choice,Very good,4,0.019425448,0.09508237,0.88549215,1
4886,4886,Fabulous!,Best iphone ever and very good battery life value for money 🔥,5,0.004476878,0.011895444,0.9836277,1
4887,4887,Value-for-money,Very Good phone on this price..,4,0.004125608,0.020679416,0.975195,1
4888,4888,Super!,Just don't buy it from here spend a little more and buy it from the store.u probably gonna scroll down to see if it's good and the phone is great but flipkart is not.review In one word - SCAM.,5,0.6696715,0.25815716,0.07217137,0
4889,4889,Brilliant,"Super display, although not OLED,but looks way better  than iPhone 7.Awesome performance. Smooth as hell.Bought for 31K excluding offer And 29700 with offer.Solid phone recommended for people who wants a good phone with the features used frequently and they need.",5,0.00496355,0.020592771,0.97444373,1
4890,4890,Wonderful,Thanks filpkart Nice quality 😊,5,0.005517925,0.02106504,0.973417,1
4891,4891,Highly recommended,Really fantastic 😀✨,5,0.0065125134,0.013019959,0.98046756,1
4892,4892,Highly recommended,Nice product i Love iphone in thise price category,5,0.0043221232,0.014509996,0.9811679,1
4893,4893,Worth every penny,"For Bsnl users, please manually fill bsnlnet as APN to activate hotspot feature or copy the settings from someone's Android phone with BSNL sim. Battery life is average if you are using mobile data over wifi. At 29,250 against 42,000 for 128GB. I won't complain about the phone.",5,0.22453633,0.6965778,0.07888587,0
4894,4894,Super!,Excellent phone under budget,5,0.0103226295,0.047928553,0.94174886,1
4895,4895,Wonderful,Got delivery from Flipkart within 7 days after ordering. This iphone is good except battery backup as this as has been the problem in almost all the iPhone till date rest everything is great and fits in one hand. It is for those who love small size phone instead of the 6 inch phones.,4,0.013542134,0.05226658,0.9341913,1
4896,4896,Value-for-money,Good,4,0.05273502,0.26282772,0.6844373,1
4897,4897,Great product,Low budget good phone love it,5,0.011177768,0.03731405,0.95150816,1
4898,4898,Nice,The camera is superb but the only issues i face are the size and battery is too bad.,3,0.54302055,0.23804465,0.21893479,0
4899,4899,Must buy!,Awesome product battery life is perfect it last up to 24 hours with normal use,5,0.004011197,0.014161907,0.98182684,1
4900,4900,Worth every penny,Love it❤❤❤❤❤,5,0.00413427,0.012535827,0.98332983,1
4901,4901,Good quality product,Battery is just bit worry otherwise phone is great,4,0.02894711,0.1742824,0.7967705,1
4902,4902,Worth every penny,Awesome mobile,5,0.0052394182,0.026321748,0.9684388,1
4903,4903,Fabulous!,value for money ❤️,5,0.012662565,0.14957239,0.8377651,1
4904,4904,Terrific purchase,Good..,5,0.016181689,0.16341896,0.82039934,1
4905,4905,Simply awesome,Apple is Apple,5,0.020077547,0.41877407,0.56114835,0
4906,4906,Fabulous!,Very good!!,5,0.004380285,0.016813125,0.97880656,1
4907,4907,Just wow!,Fabulous phone...,5,0.0075554275,0.025298644,0.9671459,1
4908,4908,Nice,Battery drains so fast,3,0.8258372,0.15305418,0.02110862,0
4909,4909,Awesome,First time i order mobile  I am so happy with this product I  already have Iphones  Fast delivery and genuine product,5,0.0024399392,0.007968034,0.989592,1
4910,4910,Nice product,Awesome in every aspect Expect battery performance,4,0.005386296,0.016706575,0.9779072,1
4911,4911,Best in the market!,Super se v Upprrrrr,5,0.034128223,0.64445084,0.32142097,0
4912,4912,Good,Recently I shifted from android software to  iOS I have noticed some drawbacks about  this isBattery performanceMainly if you are using iPhones you should have a battery backup . This looks like sarcatisic but it is real Iam a heavy user and install many apps for which my phone hardly gives 6hrs battery backup which is drawback to me Screen sizeWhen compare to other phones iphone se comes with small screen where you can’t enjoy games and films but the appearance is good Performance is...,3,0.6174657,0.3423091,0.040225163,0
4913,4913,Terrific purchase,One of the best budget iphone. Love the camera quality..,5,0.004365538,0.010562292,0.9850722,1
4914,4914,Highly recommended,I am enjoying this smartphone very wellSwitched from Redmi note 5 proSo screen size and battery life is something I have noticed that could be better Else nothing to complain very much value for money for its camera and processorI am very satisfied❤️❤️,5,0.0037400408,0.013526491,0.9827335,1
4915,4915,Moderate,Good But price hai,2,0.10407612,0.49835363,0.3975703,0
4916,4916,Brilliant,Best iPhone in this budget,5,0.0050132573,0.051763713,0.94322306,1
4917,4917,Best in the market!,Performance mind blowing no more android Apple 👍,5,0.01752859,0.05638572,0.92608565,1
4918,4918,Great product,Worth Buying.....No Cap,5,0.010038762,0.15428396,0.83567727,1
4919,4919,Excellent,Very nice,5,0.018729609,0.05840953,0.92286086,1
4920,4920,Just wow!,Apple is always best,5,0.0068052653,0.025189353,0.9680054,1
4921,4921,Terrific,good phone,5,0.027099496,0.13647991,0.83642066,1
4922,4922,Value-for-money,"Camera, display, Performance very good but battery capacity too small.",4,0.04489097,0.2550613,0.7000478,1
4923,4923,Terrific,"Iphone SE black 64gb gr8 device value for money super performance with A13 bionic chipBought in BBD,but delivery was late",5,0.10764763,0.37247732,0.51987505,0
4924,4924,Fabulous!,Awsome purchase Maruti ke body mai Ferrari mili hai 😎,5,0.0058809635,0.057968143,0.93615085,1
4925,4925,Horrible,While using in data and in calls this phone is overheating....,1,0.5572423,0.4147535,0.028004209,0
4926,4926,Worth every penny,Thank you Flipkart for this best deal.Very nice and handy mobile. Works very smoothly. Touch is awesome.,5,0.0040393234,0.008221075,0.9877396,1
4927,4927,Delightful,Good,4,0.05273502,0.26282772,0.6844373,1
4928,4928,Great product,Great Camera Excellent PerformanceIf comfort of holding and productivity more your thing than the bezelless look. Go for it! Same performance as 11pro which costs over 1 lakh,5,0.006333759,0.049490612,0.94417566,1
4929,4929,Decent product,"Ossam phone,my first I phone so very much excited to use this.everything is great except battery but u may optimise battery usage by making suitable settings and after that all great.  Finally want too say only one thing No phone user will never use any other phone.",3,0.0050005456,0.01748138,0.97751814,1
4930,4930,Simply awesome,"Nice phone, Apple as usual maintaining its standards. Value for money deal",5,0.00514257,0.018017432,0.97684,1
4931,4931,Wonderful,"Gadget is so nice to use . Great performance and a small issue is battery were a user like me is comfortable to use with this battery life , were getting around 5 h 30 min . And I  strongly recommend not to buy for the heavy users.",5,0.032321405,0.09568763,0.871991,1
4932,4932,Bad quality,It isn't a great option .....if you don't care about ios go for an android that will give you more value or go with iphone 11....not this one 🖤,2,0.76254356,0.20707695,0.030379573,0
4933,4933,Pretty good,on this price good product,4,0.00795953,0.07056794,0.92147255,1
4934,4934,Perfect product!,Go for it it’s brand new original seal pack,5,0.0034635793,0.09458797,0.9019485,1
4935,4935,Highly recommended,Satisfied with the product. Even the battery is of low capacity but it lasts long. It even works better then some of android devices with bigger batteries. It a worth buying product.,5,0.005025428,0.02006556,0.97490907,1
4936,4936,Worth every penny,"Phone is awesome, ios 14 and performance is up to the mark but phone was not properly packed.",5,0.008916521,0.020740723,0.9703427,1
4937,4937,Must buy!,Excellent product,5,0.011726667,0.054905836,0.93336755,1
4938,4938,Just okay,Speaker sound not clear in market areas,3,0.44616485,0.5295966,0.02423862,0
4939,4939,Worth every penny,"Camera quality is good, smooth performance but the battery drains fast! You can go for it if battery is not ur concern.",5,0.024233842,0.14504959,0.83071655,1
4940,4940,Best in the market!,Loads of love to the seller for this genuine product..,5,0.00599489,0.015128508,0.9788766,1
4941,4941,Super!,Nice mobile,5,0.012644236,0.08219843,0.9051573,1
4942,4942,Perfect product!,Awesome!! If the display could much bigger tyen the phone is the master of all iphones in this budget!!,5,0.0037312026,0.02003658,0.9762322,1
4943,4943,Terrific purchase,Super quality and fully satisfied Camera is super,5,0.004566486,0.016200297,0.9792332,1
4944,4944,Great product,canera eqally to 11 pro max.. good,5,0.0045178505,0.06622668,0.9292554,1
4945,4945,Highly recommended,Excellent phone  got it delivered today. As always masterpiece by Apple with some cons such as small display and small battery life. Except that phone is a good deal at 40k of price range. THE PHONE IS NOT for gamers. The phone is good for students who just need the phone for normal calls and studies and entertainment. At the end I would like to say that if you want to switch from Android to IOS and you don't have a big budget then go for this phone you won't regret buying this machine.,5,0.014780526,0.056194413,0.9290251,1
4946,4946,Mind-blowing purchase,"Excellent phone. very handy. iPhone don't need any praise. Just awesome. go for it. Whoever like small size phone, it's the best mobile to have.",5,0.005021688,0.013803613,0.9811747,1
4947,4947,Classy product,Go for camera and perfect size phone in hand. Value for money.,5,0.011226242,0.22601984,0.7627539,1
4948,4948,Fair,"Overpriced, overrated, unnecessarily hyped, a lot of basic user friendly and of day to day used features are missing.Hotspot connectivity issues.Overall network connectivity poor.Introduction of new earphone system makes it impossible to use earphone on any other device.This seems like a cheap marketing strategy.",3,0.87719953,0.108765565,0.014034897,0
4949,4949,Does the job,Poor battery,3,0.7403387,0.21265605,0.047005303,0
4950,4950,Perfect product!,Awesome product,5,0.0066431602,0.025363076,0.9679938,1
4951,4951,Best in the market!,"This phone is awesome, specially  if you have switched to ios for the very first time. Battery is poor with an average of 5 hours of screen on time but will reduce your bad habit of using your phone excessively. Camera is fabulous, thanks to A13 chip. The dual camera of android is much poor compared to this. The phone is damn smooth with its sleek design. Now you are out of trouble for next 4 years related to software updates. Got it only at 24749 during big billion days. Such a latest phone ...",5,0.024767,0.072965935,0.9022671,1
4952,4952,Highly recommended,Thanks Flipkart for giving huge discount during Dasara and brought it at 26k. Camera is excellent and battery is ok for me my usage is only for calls and music. Overall nice experience with iOS. security wise it is very good compared to android.,5,0.0044912742,0.022019988,0.97348875,1
4953,4953,Slightly disappointed,"This iPhone is already giving a problem with the phone speakers, it’s giving some buzzing sound while talking on every call, really badWho can help",2,0.93041843,0.06256961,0.0070119565,0
4954,4954,Fabulous!,Exceptional product,5,0.01228999,0.03933504,0.948375,1
4955,4955,Pretty good,"Honest review after 16 days of usage. Sorry it will be a bit lengthy.I am one of those ""Apple hatter and Android lover"". Using Samsung Flagships for past few years S6to S10+(Still have it).Got the latest A13 bionic chip and cheapest 26k iPhone, so without waiting immediately purchased it.Here are the Pros:1. Apple brand. Yes it feels premium holding in hand !2. The 1821mAh battery keeps the phone well charged for a day of normal usage(3hrs of net and online shopping surfing+30 mins of Ap...",4,0.02972625,0.24203838,0.72823536,1
4956,4956,Perfect product!,"Nice , very handy, can operate with single hand",5,0.0040467884,0.03521531,0.9607379,1
4957,4957,Terrific purchase,Awesome 👍👍💯🆒,5,0.0061213905,0.013546375,0.98033226,1
4958,4958,Mind-blowing purchase,"best in everything. People complain about battery backup. But I being a normal user, I am not feeling like that.My advise is to take the insurance for the phone, since the parts are going to be very costly if something happens to the phone.",5,0.68424386,0.2763059,0.039450254,0
4959,4959,Just wow!,Very nice ... perfect for price,5,0.0061966386,0.016932083,0.9768713,1
4960,4960,Worth every penny,Superb phone! Got this at an amazing price of 24300 during the BBD sale. Extremely happy. Thanku Flipkart.,5,0.004213309,0.0073547945,0.9884319,1
4961,4961,Super!,In night mode cam is very poor 😫😫 Baki ek dam mast hai 👍👍👍👌👌👌,5,0.7553953,0.18887165,0.055732984,0
4962,4962,Perfect product!,It was best deal for me,5,0.0062054032,0.05614251,0.9376521,1
4963,4963,Super!,Excellent device 😍😍😍,5,0.0042037675,0.011956874,0.9838394,1
4964,4964,Awesome,Fantastic Product iPhone Lover Must Buy If Tight Budget,5,0.00357769,0.018024165,0.9783982,1
4965,4965,Worth every penny,So far thoroughly enjoying the iPhone experience. A big thanks to Flipkart and the seller for the awesome deal during BBD.,5,0.0023401785,0.006854259,0.99080557,1
4966,4966,Super!,product received as expected,5,0.013848491,0.38851795,0.59763354,0
4967,4967,Does the job,It's good but the only issue with it is battery. It drains too quickly.,3,0.5630502,0.2540501,0.18289962,0
4968,4968,Just wow!,Best phone in affordable prices. Very good battery backup and camera quality. Display graphics are at top.,5,0.005835856,0.01820658,0.9759576,1
4969,4969,Terrific,Best iphone in affordable price. Camera quality is very good. Battery backup is awesome.,5,0.0039199074,0.012241401,0.9838387,1
4970,4970,Nice product,Superb compact design apple is the best of brand,4,0.0065342113,0.022358097,0.9711077,1
4971,4971,Value-for-money,Super!,4,0.008575856,0.06580959,0.9256146,1
4972,4972,Mind-blowing purchase,Amazing iPhone at affordable prices. I’m apple iPhone fan now. Value for money. Just go for it. Batter is little bit a issue. Otherwise it’s a good buy.,5,0.006628058,0.024588486,0.9687835,1
4973,4973,Brilliant,Awesome,5,0.016513247,0.0734846,0.9100021,1
4974,4974,Brilliant,Excellent,5,0.035258032,0.14826867,0.81647325,1
4975,4975,Slightly disappointed,capacitive touch isn't good at all..there is a lag when it comes to using keypad,2,0.88421184,0.10449299,0.011295115,0
4976,4976,Mind-blowing purchase,Fully satisfied with this phone. Also the delivery was before time by Flipkart.,5,0.0040661413,0.016899394,0.9790344,1
4977,4977,Terrific,It is a very amazing phone 📱,5,0.0039097858,0.009618503,0.9864717,1
4978,4978,Good choice,Every thing is great expect battery performance,4,0.020447483,0.0752038,0.9043488,1
4979,4979,Wonderful,Small compact powerhouse,5,0.038289074,0.40273508,0.5589758,0
4980,4980,Perfect product!,Good phone and very handy. Loved it.,5,0.0051572244,0.0107695265,0.9840732,1
4981,4981,Mind-blowing purchase,It's good. Screen feels small if you were using android phone prior to this.,5,0.011517276,0.09908117,0.88940156,1
4982,4982,Does the job,This phone on Flipkart took more than one week from the committed delivery time.No one bother what is going on dispite calling customer care for four time nothing come out of it. I was suppose to gift it on 21/10/2020 but delivered on 26/10/2020 and packeging of the product was pathatic.Disappointed!!!!,3,0.9159805,0.07625717,0.0077623427,0
4983,4983,Classy product,Nice,5,0.040873833,0.18506734,0.7740588,1
4984,4984,Perfect product!,Its like A Honda City have Audi Engine....Great Compact phone,5,0.0052265567,0.038963903,0.95580953,1
4985,4985,Must buy!,"It’s an awesome device,small but amazing only one thing that might have been more better is the battery.",5,0.009590295,0.019363083,0.9710467,1
4986,4986,Perfect product!,A perfect phone. My dream phone. I don’t need anything else.,5,0.0081739165,0.025419071,0.966407,1
4987,4987,Highly recommended,Very good,5,0.019425448,0.09508237,0.88549215,1
4988,4988,Best in the market!,Good Product with Good Price,5,0.014123453,0.053757567,0.932119,1
4989,4989,Very Good,Performance of the phone is osmm and display design and camera all performance is super but battery performance is only low but ok I have happy with this iPhone,4,0.012258054,0.06623232,0.9215096,1
4990,4990,Worth the money,It's performance is good but battery life is average. I bought it for under 25k in big billion days. Which was a really good deal.,4,0.011519568,0.049755372,0.9387251,1
4991,4991,Best Mobile Phone,"I think, this is the best mobile phone presently in the market. Other mobile phone being Samsung M01/M11.Rest of the  smart phones from all other companies are actually Phablets, not mobile phone at all! 6.67"" Phones were called Tablets or Phablets not few years ago!I am not particularly Apple fan, but I think, this phone with this form factor is just awesome. Can carry in any of your pockets ( pants, shirts) and do any activities like walking, running etc. Not possible with all other Phab...",5,0.0087320395,0.04822518,0.9430428,1
4992,4992,Slightly disappointed,Mobile not working properly after 15 days,2,0.8177511,0.16609839,0.016150443,0
4993,4993,Wonderful,Awesome,5,0.016513247,0.0734846,0.9100021,1
4994,4994,Wonderful,It’s a very good product and I get it very clean and neat. Delivery also very good By Flipkart exact time and date. Apple iPhone SE is a very good product. But this iPhone is not for a regular user. Thank you. Thank you Flipkart,5,0.0056231483,0.020080017,0.9742968,1
4995,4995,Must buy!,If u r okay with display size then I don't think there's anything thats going to make u upset!,5,0.3225701,0.58173126,0.09569868,0
4996,4996,Perfect product!,Got what was expected.,5,0.16121002,0.6586985,0.18009146,0
4997,4997,Just wow!,Good to have this those who are Apple fan can go with it,5,0.006578744,0.063500725,0.92992055,1
4998,4998,Terrific,"This is the phone to get if you just want a new iPhone that will last you a few years, but don’t want to pay a lot for it. The iPhone SE 2020 offers ‘decent but not top-end’ performance: a good camera, enough power, a great App Store to plunder and a lighter iPhone than recent models. Battery life and screen tech could be better, the headphone jack is a miss, but - for the price - this is one of the best iPhones Apple has ever made.",5,0.03098324,0.1552421,0.81377465,1
4999,4999,Mind-blowing purchase,Good,5,0.05273502,0.26282772,0.6844373,1
5000,5000,Worth every penny,Excellent on this price range. But Apple should think about the forehead and chin on year 2020 phone. It should be small size but bazzle on phone is not considerable. Overall I love the SE new generation.,5,0.012012297,0.060635794,0.9273519,1
5001,5001,Very Good,Apple brand- 5 starsCamera- 4 starsProcessors 5 starsBattery- 3 starsWeight - Bulky in its size category. U will need a case to hold on.,4,0.029477177,0.6213652,0.34915763,0
5002,5002,Terrific purchase,The red colour is the most beautiful colour on the iPhone SE 2020,5,0.003118936,0.011893471,0.98498756,1
5003,5003,Classy product,The I phone,5,0.06597686,0.6132006,0.32082254,0
